episode,steps,episode_time_s,total_reward,success,terminal_reason,detection_uptime_pct,avg_confidence,final_distance,epsilon,q_table_size,avg_q_delta
437,267,39.05444836616516,-144.72000000000008,False,reached_bottom,0.0,0.0,0.6200546672857625,0.05,40086,0.10967925165605998
438,262,38.146422147750854,43.85999999999993,False,reached_bottom,0.0,0.0,0.7861725196250627,0.05,40115,0.1552269397339696
439,263,38.34481239318848,-107.48000000000006,False,reached_bottom,0.0,0.0,0.40391047520140705,0.05,40140,0.044969744097240624
440,260,37.9090461730957,-88.73999999999998,False,reached_bottom,0.0,0.0,0.406621593832924,0.05,40183,0.034232384482283745
441,286,38.23545694351196,-179.2699999999998,False,reached_bottom,0.0,0.0,1.7815080904303182,0.05,40211,0.06461794158836547
442,268,38.59452414512634,75.54000000000015,False,reached_bottom,0.0,0.0,0.9937336388755369,0.05,40261,0.16453085141690907
443,265,38.5656099319458,73.76999999999984,False,reached_bottom,0.0,0.0,0.9889382119677118,0.05,40268,0.20699614811095923
444,261,38.210914850234985,10.829999999999943,False,reached_bottom,0.0,0.0,0.39567545066602433,0.05,40271,0.11863786146109907
445,267,38.064082622528076,152.66000000000014,False,reached_bottom,0.0,0.0,0.8085426921221694,0.05,40283,0.21600465396986512
446,269,39.086466789245605,-6.799999999999988,False,reached_bottom,0.0,0.0,0.4481053126169491,0.05,40310,0.19804771841010577
447,263,38.11757445335388,-6.350000000000108,True,success,0.0,0.0,0.12344034181179674,0.05,40337,0.10124118820229552
448,275,38.92805051803589,-153.40000000000006,False,reached_bottom,0.0,0.0,0.8938081524388889,0.05,40369,0.06702389400850178
449,266,37.393991231918335,23.66000000000003,False,reached_bottom,0.0,0.0,0.15871135090322083,0.05,40378,0.1333577339532881
450,266,38.59871244430542,-132.35000000000014,False,reached_bottom,0.0,0.0,0.7284671141125181,0.05,40416,0.07754248854703208
451,292,38.55009865760803,-110.78999999999999,False,reached_bottom,0.0,0.0,0.9686847895754028,0.05,40453,0.03933879529454808
452,283,36.394508838653564,-152.0300000000001,False,reached_bottom,0.0,0.0,1.2525660192514902,0.05,40473,0.047593640724513
453,272,38.61864423751831,-134.35999999999999,False,reached_bottom,0.0,0.0,0.7040476679573533,0.05,40525,0.04463651541043045
454,265,38.04336094856262,17.800000000000036,False,reached_bottom,0.0,0.0,1.0255634500648048,0.05,40575,0.17564112577839294
455,1,1.2496020793914795,-0.44,False,reached_bottom,0.0,0.0,1.0242744576823952,0.05,40575,0.045244621888909986
456,261,38.21816158294678,-134.77000000000004,False,reached_bottom,0.0,0.0,0.8420444696841235,0.05,40597,0.08110298184422267
457,246,32.52311086654663,-129.0400000000001,False,reached_bottom,0.0,0.0,1.676361185487276,0.05,40620,0.05274913267744767
458,253,36.65444827079773,-35.41000000000001,False,reached_bottom,0.0,0.0,1.1529487343872769,0.05,40636,0.1400155629822466
459,251,36.26250243186951,-147.6,False,reached_bottom,0.0,0.0,0.8159733128942035,0.05,40672,0.08186289171098377
460,258,37.74583959579468,-132.55000000000013,False,reached_bottom,0.0,0.0,0.7875508639981121,0.05,40687,0.06435539579938755
461,258,37.554970502853394,-100.21000000000011,False,reached_bottom,0.0,0.0,0.639980593841482,0.05,40741,0.05543826299572111
462,252,36.868436336517334,-135.68000000000012,False,reached_bottom,0.0,0.0,0.6180937180738224,0.05,40754,0.0616872124441344
463,257,37.504154920578,-55.150000000000006,False,reached_bottom,0.0,0.0,0.20962291472666447,0.05,40785,0.12108457565514152
464,252,36.823925733566284,-22.480000000000018,False,reached_bottom,0.0,0.0,0.5770992311191553,0.05,40809,0.11489295780775098
465,243,35.48639941215515,33.03000000000003,False,reached_bottom,0.0,0.0,0.574578965231285,0.05,40838,0.17402730259941276
466,1,1.255537509918213,-0.4,False,reached_bottom,0.0,0.0,0.5028177538487275,0.05,40838,0.08910419852447155
467,275,36.83927869796753,-248.40000000000003,False,reached_bottom,0.0,0.0,2.6360201594661308,0.05,40876,0.07347864010798984
468,256,36.09997320175171,-130.0599999999998,False,reached_bottom,0.0,0.0,0.7549074555634471,0.05,40940,0.05944632539441206
469,276,36.274837493896484,-194.07999999999984,False,reached_bottom,0.0,0.0,2.1714056421536716,0.05,40967,0.07505312391762872
470,260,38.02209115028381,200.23000000000002,False,reached_bottom,0.0,0.0,0.5938411280951611,0.05,40988,0.27001223139253566
471,255,37.27988338470459,-115.92000000000012,False,reached_bottom,0.0,0.0,0.19822877896147165,0.05,41031,0.07440349526755008
472,246,36.00071144104004,-119.77,False,reached_bottom,0.0,0.0,0.4788918659098881,0.05,41056,0.08312395500847458
473,247,36.18300986289978,27.110000000000003,False,reached_bottom,0.0,0.0,0.34901620605290945,0.05,41059,0.15277243315964467
474,248,36.2482705116272,-104.7600000000001,False,reached_bottom,0.0,0.0,0.5667302174975393,0.05,41103,0.07516958833209661
475,1,1.1427993774414062,-0.39,False,reached_bottom,0.0,0.0,0.6199219877850632,0.05,41103,0.04022945301604186
476,260,38.02230381965637,45.02999999999996,False,reached_bottom,0.0,0.0,0.5302495139198329,0.05,41113,0.16848086277559218
477,257,37.62966299057007,18.270000000000007,False,reached_bottom,0.0,0.0,0.5388502481989608,0.05,41155,0.1772963656117213
478,245,34.39197516441345,-88.27999999999994,False,reached_bottom,0.0,0.0,0.2607405331517741,0.05,41185,0.04671205762468022
479,250,35.94031047821045,-113.67999999999999,False,reached_bottom,0.0,0.0,0.9739292580644933,0.05,41202,0.05262443483090686
480,256,37.18773627281189,12.579999999999927,True,success,0.0,0.0,0.08827909756963159,0.05,41224,0.10008309078196438
481,257,37.28550457954407,250.5300000000001,False,reached_bottom,0.0,0.0,0.5344659603218399,0.05,41234,0.28385544694250653
482,263,36.84081673622131,-59.8,False,reached_bottom,0.0,0.0,0.6610727560414044,0.05,41286,0.12829671394040795
483,269,36.80278515815735,-120.57000000000015,False,reached_bottom,0.0,0.0,2.466300976798429,0.05,41349,0.09361089681827357
484,265,36.31067943572998,-73.56,False,reached_bottom,0.0,0.0,0.8384996315061827,0.05,41413,0.17195370332663795
485,263,37.69611191749573,130.68999999999988,False,reached_bottom,0.0,0.0,1.0178528494456234,0.05,41427,0.24600783943338037
486,249,36.4272518157959,72.37,False,reached_bottom,0.0,0.0,0.41023184566505333,0.05,41442,0.1709119077249461
487,266,37.4235303401947,-153.74000000000015,False,reached_bottom,0.0,0.0,1.1169923612319608,0.05,41467,0.06416453167259227
488,256,37.45580530166626,138.25999999999996,False,reached_bottom,0.0,0.0,0.3996451237644527,0.05,41476,0.26689683970518374
489,289,36.93065690994263,-213.9800000000001,False,reached_bottom,0.0,0.0,1.9095713887617136,0.05,41498,0.06949866130194225
490,256,37.58083152770996,13.880000000000031,True,success,0.0,0.0,0.11779741306745216,0.05,41514,0.2128768714865305
491,259,37.72300720214844,74.98999999999998,True,success,0.0,0.0,0.10137786571088774,0.05,41545,0.12895194401052784
492,250,36.65206432342529,175.33000000000004,True,success,0.0,0.0,0.10829636408362459,0.05,41560,0.2995567741395086
493,244,35.79087042808533,54.68999999999999,False,reached_bottom,0.0,0.0,0.15835193981750595,0.05,41567,0.24214821986464843
494,263,37.644436836242676,-23.559999999999995,False,reached_bottom,0.0,0.0,1.0184249128827179,0.05,41600,0.18781396352676974
495,257,36.15325331687927,-163.10999999999999,False,reached_bottom,0.0,0.0,1.6760513199924911,0.05,41623,0.05798211254758689
496,259,36.31234812736511,-129.35000000000008,False,reached_bottom,0.0,0.0,0.32911314013296683,0.05,41674,0.08998838477400785
497,249,35.937947273254395,-70.21999999999998,False,reached_bottom,0.0,0.0,0.5191804747809781,0.05,41701,0.15201046538358676
498,281,36.7947518825531,-149.42000000000016,False,reached_bottom,0.0,0.0,2.132882149598491,0.05,41796,0.053271259890520783
499,258,37.836525201797485,113.07999999999996,False,reached_bottom,0.0,0.0,0.2917590977855187,0.05,41801,0.25295204885240796
500,278,37.796738147735596,-133.26000000000005,False,reached_bottom,0.0,0.0,0.8909945117763275,0.05,41845,0.04831525463621176
501,248,36.27050280570984,303.8599999999999,True,success,0.0,0.0,0.026487159122561388,0.05,41857,0.30471604113317496
502,267,38.46689701080322,-9.850000000000044,False,reached_bottom,0.0,0.0,1.0677006770574693,0.05,41909,0.12473925273121281
503,251,36.60890793800354,-107.21,False,reached_bottom,0.0,0.0,1.0335371808361968,0.05,41913,0.17674895895179976
504,254,37.26864981651306,4.879999999999981,False,reached_bottom,0.0,0.0,0.4221382213879629,0.05,41929,0.2604389847935284
505,250,36.59566569328308,-75.67999999999999,False,reached_bottom,0.0,0.0,0.6009846817097328,0.05,41986,0.1294737259840197
506,266,35.799317359924316,-132.62,False,reached_bottom,0.0,0.0,1.434389226371066,0.05,42019,0.05411802679226725
507,256,36.915947675704956,128.85999999999993,False,reached_bottom,0.0,0.0,0.23259513797964607,0.05,42051,0.20117443033259153
508,269,36.47818565368652,-174.2100000000001,False,reached_bottom,0.0,0.0,1.7970033770567453,0.05,42075,0.06440643363201326
509,264,38.15959882736206,-58.759999999999984,False,reached_bottom,0.0,0.0,1.1670495798941452,0.05,42112,0.17251461910689256
510,275,37.054462909698486,-213.18999999999997,False,reached_bottom,0.0,0.0,1.9781918224683344,0.05,42118,0.06330055085710928
511,259,37.932154417037964,-110.42,False,reached_bottom,0.0,0.0,0.2038521650765928,0.05,42130,0.1500989541010377
512,264,36.32432150840759,-187.9600000000001,False,reached_bottom,0.0,0.0,1.814988178857574,0.05,42154,0.06118495004399402
513,258,36.21045637130737,-45.67999999999998,False,reached_bottom,0.0,0.0,1.2644101489253285,0.05,42170,0.1266170040798959
514,265,38.79818630218506,-14.250000000000002,False,reached_bottom,0.0,0.0,0.2915973239620466,0.05,42191,0.17204559397925673
515,266,37.029794692993164,-187.71000000000024,False,reached_bottom,0.0,0.0,1.44444231080627,0.05,42231,0.09618593729243412
516,257,37.57536578178406,44.17999999999999,True,success,0.0,0.0,0.09068451686698431,0.05,42237,0.1492991945287987
517,1,1.2371015548706055,-0.4,False,reached_bottom,0.0,0.0,0.29629617636991024,0.05,42237,0.04812543681895498
518,256,35.48529291152954,-130.87999999999997,False,reached_bottom,0.0,0.0,1.4552026858489695,0.05,42254,0.07170257319803534
519,260,37.73526644706726,79.9699999999999,False,reached_bottom,0.0,0.0,0.6816812177881622,0.05,42280,0.23126849984203626
520,260,38.05028033256531,-139.18000000000006,False,reached_bottom,0.0,0.0,0.9072904806392277,0.05,42300,0.12773579643461408
521,255,37.36995339393616,225.24000000000007,True,success,0.0,0.0,0.13405786455725083,0.05,42306,0.3317997325067948
522,266,36.92079210281372,-172.03999999999985,False,reached_bottom,0.0,0.0,0.8615526352800132,0.05,42343,0.06752554167178512
523,272,37.69015097618103,-118.77000000000014,False,reached_bottom,0.0,0.0,1.2539053768299349,0.05,42383,0.043847032990554244
524,264,37.32757806777954,-159.03999999999988,False,reached_bottom,0.0,0.0,1.5639606471213303,0.05,42430,0.0628805458351664
525,257,37.6015625,150.40000000000003,True,success,0.0,0.0,0.12158940399912264,0.05,42439,0.25195597386304486
526,262,36.68373346328735,21.899999999999878,True,success,0.0,0.0,0.07672676629138946,0.05,42504,0.14223246380918772
527,246,36.06277012825012,-7.8000000000000025,False,reached_bottom,0.0,0.0,0.3729313643060622,0.05,42537,0.15931353477150767
528,247,36.13486194610596,40.09999999999997,False,reached_bottom,0.0,0.0,0.195422573554452,0.05,42550,0.25536900019649145
529,291,36.412214517593384,-160.2400000000001,False,reached_bottom,0.0,0.0,2.2664786989075005,0.05,42586,0.047332761718115256
530,254,35.99146032333374,-93.42000000000003,False,reached_bottom,0.0,0.0,1.4287729365023825,0.05,42594,0.12286038171625854
531,251,36.08073306083679,-126.28000000000009,False,reached_bottom,0.0,0.0,0.8158954148703939,0.05,42601,0.051658278274078574
532,258,37.54304051399231,-7.639999999999982,False,reached_bottom,0.0,0.0,0.47219691399596575,0.05,42614,0.18821720238527995
533,254,36.43248414993286,61.27999999999999,False,reached_bottom,0.0,0.0,0.317210307529977,0.05,42642,0.17034030232593464
534,263,37.34445238113403,-127.79000000000002,False,reached_bottom,0.0,0.0,0.6920104191612187,0.05,42681,0.0481653575890346
535,261,38.011958599090576,74.07,False,reached_bottom,0.0,0.0,0.8025062441419624,0.05,42699,0.2586298302971303
536,271,36.398038148880005,-201.79,False,reached_bottom,0.0,0.0,0.4474059830379687,0.05,42737,0.059330904791121714
537,254,37.140202045440674,268.5,False,reached_bottom,0.0,0.0,0.1550560004111964,0.05,42744,0.28388167758082683
538,251,36.58340239524841,-43.199999999999946,False,reached_bottom,0.0,0.0,0.24115685279596932,0.05,42772,0.1486112101591775
539,243,35.62273621559143,-115.04,False,reached_bottom,0.0,0.0,0.25000509656596176,0.05,42774,0.1205234705323753
540,256,37.412938833236694,86.35999999999991,False,reached_bottom,0.0,0.0,0.33467349603934143,0.05,42782,0.25434593646489784
541,266,36.41417360305786,-174.96000000000006,False,reached_bottom,0.0,0.0,1.525791715938711,0.05,42824,0.07954187889116597
542,281,36.46012568473816,-223.70999999999992,False,reached_bottom,0.0,0.0,2.160131718909526,0.05,42873,0.07559369136737425
543,259,37.23428153991699,-79.33000000000004,False,reached_bottom,0.0,0.0,0.7336697170198332,0.05,42892,0.13903398081325244
544,256,37.292535066604614,-11.04000000000001,False,reached_bottom,0.0,0.0,0.3417184937988194,0.05,42912,0.1351312026000973
545,254,36.43389391899109,-100.91000000000007,False,reached_bottom,0.0,0.0,0.2529666027686338,0.05,42950,0.09537682734319601
546,270,36.080755949020386,-144.82000000000008,False,reached_bottom,0.0,0.0,0.9323374423745482,0.05,42995,0.04575224034410904
547,260,37.99921131134033,17.419999999999973,True,success,0.0,0.0,0.03787111455431471,0.05,43021,0.20244216293667716
548,244,35.5876030921936,160.9199999999999,False,reached_bottom,0.0,0.0,0.5263597795321033,0.05,43037,0.2443570935020642
549,250,36.47212100028992,-140.91,False,reached_bottom,0.0,0.0,0.984796604488628,0.05,43062,0.09929660085198307
550,251,36.70735049247742,35.53999999999998,False,reached_bottom,0.0,0.0,0.3928753736107708,0.05,43069,0.24575465340287042
551,262,37.26005172729492,-122.11000000000007,False,reached_bottom,0.0,0.0,0.6023025573804656,0.05,43079,0.08452642716459696
552,249,36.39194321632385,-52.360000000000035,False,reached_bottom,0.0,0.0,0.33883053960635623,0.05,43092,0.11774033566894888
553,247,36.250996828079224,-32.110000000000014,True,success,0.0,0.0,0.14057355058729298,0.05,43100,0.14640333791286442
554,257,37.63525652885437,19.999999999999975,False,reached_bottom,0.0,0.0,0.32499549965667174,0.05,43106,0.1955269965190935
555,247,36.15396595001221,80.92999999999999,False,reached_bottom,0.0,0.0,0.16309312094664893,0.05,43118,0.24196352406328583
556,268,37.90649104118347,46.73999999999998,False,reached_bottom,0.0,0.0,1.266720336339057,0.05,43123,0.2194936226063377
557,252,36.440579891204834,-39.57000000000001,False,reached_bottom,0.0,0.0,0.8375532499205846,0.05,43133,0.23518814196231255
558,268,37.76186203956604,-102.03000000000003,False,reached_bottom,0.0,0.0,0.47503011224754205,0.05,43162,0.041509836394962106
559,255,36.53003001213074,-23.11999999999997,False,reached_bottom,0.0,0.0,1.4854561925240926,0.05,43193,0.16860994991647368
560,252,36.82295489311218,27.659999999999986,False,reached_bottom,0.0,0.0,0.6706626305542877,0.05,43198,0.19705125922278222
561,1,1.1834650039672852,-0.44,False,reached_bottom,0.0,0.0,0.8427149574178311,0.05,43198,0.04838578022257778
562,247,36.18084955215454,0.3000000000000278,False,reached_bottom,0.0,0.0,0.24751060924375073,0.05,43204,0.1820303301343377
563,252,36.65663814544678,68.88999999999993,False,reached_bottom,0.0,0.0,0.23582656579994407,0.05,43210,0.2252132410418352
564,234,34.43432807922363,-50.449999999999974,False,reached_bottom,0.0,0.0,0.2569421473285262,0.05,43218,0.20479185125335803
565,249,36.408517837524414,-124.02000000000008,False,reached_bottom,0.0,0.0,0.9107286958147764,0.05,43238,0.0610055419232556
566,225,32.721919298172,240.14000000000004,True,success,0.0,0.0,0.09224553203887903,0.05,43259,0.27868852775061836
567,253,37.17371678352356,-54.02000000000004,True,success,0.0,0.0,0.07102277102810367,0.05,43272,0.09868531969393397
568,270,37.773003816604614,99.67,False,reached_bottom,0.0,0.0,0.3252082658405751,0.05,43290,0.18778239606105696
569,285,37.54091835021973,-173.32,False,reached_bottom,0.0,0.0,0.43974246845247056,0.05,43312,0.05139939842173563
570,270,37.60798931121826,-211.64000000000004,False,reached_bottom,0.0,0.0,1.5612230440379467,0.05,43354,0.10226284985182447
571,253,37.19310688972473,256.01999999999987,True,success,0.0,0.0,0.10488779240318988,0.05,43356,0.30144090239222926
572,249,36.422534465789795,-23.360000000000017,False,reached_bottom,0.0,0.0,0.48013843105874804,0.05,43358,0.15009374366740288
573,261,38.23605918884277,1.8800000000000123,False,reached_bottom,0.0,0.0,0.31875991719524827,0.05,43364,0.13664364296017556
574,266,35.7925078868866,-190.64999999999984,False,reached_bottom,0.0,0.0,1.1744068944221533,0.05,43412,0.07917471569275433
575,252,37.052056074142456,215.84000000000006,False,reached_bottom,0.0,0.0,0.34196031160376766,0.05,43415,0.3213401643494288
576,265,35.51914739608765,-123.66000000000007,False,reached_bottom,0.0,0.0,1.267896740712497,0.05,43440,0.04946435120475491
577,251,36.645100831985474,219.02000000000012,False,reached_bottom,0.0,0.0,0.295343233418411,0.05,43440,0.3669994935790759
578,256,36.01289176940918,-0.9100000000000027,False,reached_bottom,0.0,0.0,0.7229600490370357,0.05,43448,0.21249182675259917
579,257,37.37367391586304,60.629999999999974,True,success,0.0,0.0,0.05206190117148692,0.05,43465,0.25412469396447607
580,255,37.31207871437073,-117.61000000000006,False,reached_bottom,0.0,0.0,0.642993724190721,0.05,43489,0.06384494495110908
581,257,36.984941244125366,16.83999999999997,False,reached_bottom,0.0,0.0,0.9274562229653203,0.05,43495,0.20190162930034453
582,254,37.171709299087524,-104.82000000000002,False,reached_bottom,0.0,0.0,0.36917350866684384,0.05,43513,0.052033777700140435
583,261,37.127891063690186,-64.03999999999999,False,reached_bottom,0.0,0.0,0.43310106177244306,0.05,43520,0.1537268156904878
584,249,36.41491723060608,31.329999999999977,False,reached_bottom,0.0,0.0,0.49572561914730934,0.05,43532,0.27844663737129394
585,263,37.63755488395691,-170.7400000000002,False,reached_bottom,0.0,0.0,0.9171193240212407,0.05,43557,0.09465853487116378
586,262,37.6223886013031,-137.8800000000001,False,reached_bottom,0.0,0.0,0.41074514419810515,0.05,43569,0.16448843431325633
587,252,36.190178871154785,-140.61000000000007,False,reached_bottom,0.0,0.0,0.7483948667221345,0.05,43634,0.07139149172260348
588,265,38.77694487571716,117.50999999999998,False,reached_bottom,0.0,0.0,0.501719432957824,0.05,43640,0.29526484277172066
589,264,38.272735357284546,-141.2500000000001,False,reached_bottom,0.0,0.0,0.7160457638307162,0.05,43678,0.09512261100241981
590,259,37.55985164642334,24.56000000000004,False,reached_bottom,0.0,0.0,1.402419209785652,0.05,43711,0.21492858258533348
591,250,36.41704869270325,156.52000000000015,False,reached_bottom,0.0,0.0,0.5495901405042672,0.05,43725,0.2603687555650603
592,247,35.927034854888916,-27.380000000000013,False,reached_bottom,0.0,0.0,0.4037058078614544,0.05,43731,0.17072257782594094
593,255,37.111674785614014,161.0799999999999,True,success,0.0,0.0,0.023080153158807338,0.05,43743,0.2758928655849349
594,259,37.51308512687683,-108.96000000000011,False,reached_bottom,0.0,0.0,0.7252962785913784,0.05,43764,0.11147964417279829
595,256,37.28732395172119,33.36999999999999,False,reached_bottom,0.0,0.0,0.4310454116263075,0.05,43771,0.22053394076990512
596,258,37.2217812538147,127.20000000000002,False,reached_bottom,0.0,0.0,0.29699836927029083,0.05,43801,0.31277549833108875
597,259,37.58746027946472,-36.35,False,reached_bottom,0.0,0.0,0.6912390436527889,0.05,43822,0.16499350134392643
598,281,38.06600213050842,-149.37999999999997,False,reached_bottom,0.0,0.0,0.3664035526423265,0.05,43861,0.06815325034883062
599,258,37.556955099105835,200.26000000000005,True,success,0.0,0.0,0.10016106971317226,0.05,43868,0.23044083950185998
600,251,36.489733934402466,-91.32,False,reached_bottom,0.0,0.0,0.2902549319791315,0.05,43872,0.2344593146652135
601,263,37.71881675720215,-8.359999999999978,False,reached_bottom,0.0,0.0,0.7788149887777739,0.05,43891,0.22323406194629516
602,258,37.41111993789673,213.80999999999992,False,reached_bottom,0.0,0.0,0.2992996959969449,0.05,43895,0.3297578509571372
603,264,37.89642024040222,-127.75999999999995,False,reached_bottom,0.0,0.0,0.5852230261012445,0.05,43909,0.06295655069047496
604,253,36.69543194770813,397.26000000000005,True,success,0.0,0.0,0.14844549379817906,0.05,43924,0.40895589020432505
605,259,36.6059775352478,-131.2700000000001,False,reached_bottom,0.0,0.0,0.9465557080942006,0.05,43934,0.175332687396881
606,258,37.12331557273865,49.58999999999998,False,reached_bottom,0.0,0.0,0.8368152893778078,0.05,43962,0.16173040463130026
607,259,37.751673221588135,339.3700000000003,False,reached_bottom,0.0,0.0,0.31775576818327106,0.05,43972,0.3773734274160397
608,252,36.20137405395508,-122.01000000000008,False,reached_bottom,0.0,0.0,1.0253385316478765,0.05,43977,0.20717158288445983
609,266,38.17314100265503,-112.31000000000004,False,reached_bottom,0.0,0.0,0.9942877486121705,0.05,44006,0.04394098111079129
610,257,37.0678825378418,78.33000000000001,False,reached_bottom,0.0,0.0,0.3488589207530159,0.05,44012,0.19335526109759893
611,261,37.33767080307007,12.910000000000023,False,reached_bottom,0.0,0.0,0.7978650502895553,0.05,44044,0.2646193925904171
612,263,37.998116970062256,81.19999999999996,False,reached_bottom,0.0,0.0,0.9124442674880598,0.05,44054,0.18509064838403283
613,263,36.32740139961243,-25.410000000000025,False,reached_bottom,0.0,0.0,1.179247513172792,0.05,44063,0.14779818688235863
614,1,1.2015049457550049,-0.44,False,reached_bottom,0.0,0.0,1.1784316615446255,0.05,44063,0.05345119417560973
615,257,36.96246695518494,-93.02000000000004,False,reached_bottom,0.0,0.0,0.6251976100104266,0.05,44078,0.16716001780257791
616,263,38.1744179725647,17.269999999999975,False,reached_bottom,0.0,0.0,0.44517745515235985,0.05,44091,0.3020548841642471
617,278,36.968636989593506,-207.45000000000013,False,reached_bottom,0.0,0.0,2.637203096364104,0.05,44126,0.06698501962952719
618,252,36.67577362060547,-35.03000000000002,False,reached_bottom,0.0,0.0,0.2636147726431034,0.05,44130,0.10262365388835792
619,276,37.167436361312866,-230.49999999999997,False,reached_bottom,0.0,0.0,2.3945682658164156,0.05,44178,0.07525453689805146
620,256,36.90586280822754,-144.61000000000004,False,reached_bottom,0.0,0.0,0.6835667684306237,0.05,44189,0.05618767663045517
621,299,37.29909563064575,-214.83999999999992,False,reached_bottom,0.0,0.0,2.0747742524073507,0.05,44280,0.05978436601550389
622,258,36.59744215011597,156.14,False,reached_bottom,0.0,0.0,0.9138835906433825,0.05,44293,0.23609624209309088
623,289,36.606255292892456,-152.69,False,reached_bottom,0.0,0.0,1.1245053090188548,0.05,44356,0.05526667535659799
624,245,35.12406516075134,-19.019999999999982,False,reached_bottom,0.0,0.0,0.8698790923569245,0.05,44375,0.1220125789286383
625,258,37.50355291366577,-97.27,False,reached_bottom,0.0,0.0,0.1761945799278182,0.05,44380,0.10973121276351405
626,259,37.51018786430359,71.57999999999997,False,reached_bottom,0.0,0.0,0.4398049718588021,0.05,44392,0.1839548667306895
627,260,37.77473044395447,11.699999999999982,True,success,0.0,0.0,0.1479578759971309,0.05,44407,0.12910627932859653
628,278,35.95983123779297,-180.61999999999995,False,reached_bottom,0.0,0.0,1.8310498814856968,0.05,44456,0.05894028561323093
629,271,36.965171098709106,-137.31000000000003,False,reached_bottom,0.0,0.0,1.1292343492193535,0.05,44506,0.1767104287668697
630,264,37.995891094207764,178.58999999999995,False,reached_bottom,0.0,0.0,0.8238944747333591,0.05,44519,0.29368819066455826
631,257,36.50113368034363,-25.09000000000001,False,reached_bottom,0.0,0.0,0.8104633565175643,0.05,44545,0.18704087502431943
632,257,37.37961149215698,36.65999999999998,False,reached_bottom,0.0,0.0,0.2117880522366296,0.05,44547,0.2920497729202951
633,257,37.31830143928528,-160.55999999999995,False,reached_bottom,0.0,0.0,0.7791798427170802,0.05,44564,0.12363405228907047
634,257,37.070847034454346,-68.57999999999998,False,reached_bottom,0.0,0.0,0.8301502623007219,0.05,44575,0.153578011525512
635,253,36.380879640579224,10.589999999999987,False,reached_bottom,0.0,0.0,1.1345388588912473,0.05,44588,0.23023285095754564
636,269,37.14297580718994,-27.28000000000003,False,reached_bottom,0.0,0.0,0.5301598123885409,0.05,44598,0.16403577261840763
637,265,37.806501388549805,7.61000000000001,False,reached_bottom,0.0,0.0,1.0516497822143136,0.05,44653,0.2236212630672634
638,254,37.15864396095276,-134.48000000000005,False,reached_bottom,0.0,0.0,0.502537371869117,0.05,44682,0.08919691418131397
639,254,35.92201900482178,68.17999999999998,False,reached_bottom,0.0,0.0,1.0827463863477604,0.05,44702,0.20315702735102584
640,259,37.50005578994751,-9.850000000000001,False,reached_bottom,0.0,0.0,1.1234119169739438,0.05,44709,0.19323120851219266
641,254,37.21943688392639,40.80999999999998,False,reached_bottom,0.0,0.0,0.39298109303494044,0.05,44710,0.2515804889546985
642,291,36.690897941589355,-177.58000000000007,False,reached_bottom,0.0,0.0,1.9212468754090783,0.05,44764,0.05667669907363918
643,250,36.39328360557556,-124.87000000000009,False,reached_bottom,0.0,0.0,0.8079215253517358,0.05,44792,0.09284373650646362
644,252,36.35515737533569,95.17999999999999,True,success,0.0,0.0,0.10876484027910106,0.05,44797,0.26922253203371055
645,266,37.24133276939392,-36.35000000000003,False,reached_bottom,0.0,0.0,0.8470141454943391,0.05,44833,0.1478944835318146
646,251,36.51905393600464,92.91999999999999,False,reached_bottom,0.0,0.0,0.428336204199654,0.05,44839,0.2647652757840261
647,260,37.29813027381897,-165.48000000000008,False,reached_bottom,0.0,0.0,0.9544284007679887,0.05,44866,0.07366817074786787
648,256,37.33612132072449,166.64000000000004,False,reached_bottom,0.0,0.0,0.17634512135882346,0.05,44867,0.33440381534335495
649,1,1.2087836265563965,-0.16,False,reached_bottom,0.0,0.0,0.18146239014529678,0.05,44867,0.021622913777026298
650,249,36.39875626564026,-138.39999999999998,False,reached_bottom,0.0,0.0,0.342966584830126,0.05,44883,0.12933050214231642
651,259,37.38338112831116,27.04000000000003,False,reached_bottom,0.0,0.0,0.8210582850345399,0.05,44891,0.2907373735710803
652,251,35.90179467201233,-104.93999999999997,False,reached_bottom,0.0,0.0,0.16265588290320862,0.05,44906,0.15720844459924307
653,256,37.32579517364502,96.63999999999999,True,success,0.0,0.0,0.0926220311261942,0.05,44909,0.2589959485364095
654,263,37.66650938987732,-62.14000000000001,False,reached_bottom,0.0,0.0,1.1070474881428674,0.05,44933,0.17077986330796288
655,262,37.398337602615356,65.28999999999998,False,reached_bottom,0.0,0.0,0.4480168024881606,0.05,44945,0.23314200931487875
656,254,37.07834458351135,59.940000000000026,False,reached_bottom,0.0,0.0,0.30357567937166063,0.05,44949,0.27144779647049544
657,251,36.6368567943573,125.68000000000002,True,success,0.0,0.0,0.14770843224157185,0.05,44953,0.23985237939119106
658,257,37.22358846664429,174.19,False,reached_bottom,0.0,0.0,0.7122162727110286,0.05,44963,0.2865142436652083
659,280,37.24927520751953,-148.0999999999999,False,reached_bottom,0.0,0.0,0.8357344528879516,0.05,44977,0.03958933781487733
660,260,37.06812286376953,16.990000000000013,False,reached_bottom,0.0,0.0,1.2729182368122762,0.05,44998,0.20719763533732344
661,259,37.83752226829529,50.000000000000036,False,reached_bottom,0.0,0.0,0.19325883176705577,0.05,45002,0.15106651743875116
662,251,36.78580832481384,-4.980000000000003,False,reached_bottom,0.0,0.0,0.24040364331628433,0.05,45003,0.19610059641478012
